customer_id,declared_monthly_income,employment_type,city_tier
2032,34158.72,Salaried,Tier_1
2033,42858.15,Salaried,Tier_1
2034,42549.23,Self_Employed,Tier_2
2035,47541.89,Self_Employed,Tier_1
2036,52077.28,Gig,Tier_1
2037,42354.5,Salaried,Tier_1
2038,25928.29,Gig,Tier_2
2039,39846.55,Salaried,Tier_1
2040,29385.54,Salaried,Tier_1
2041,35831.72,Salaried,Tier_3
2042,34316.46,Self_Employed,Tier_2
2043,33283.2,Self_Employed,Tier_2
2044,31218.84,Gig,Tier_3
2045,30598.22,Self_Employed,Tier_2
2046,46726.18,Salaried,Tier_2
2047,30001.66,Gig,Tier_1
2048,39944.2,Salaried,Tier_2
2049,35048.95,Self_Employed,Tier_1
2050,40931.14,Salaried,Tier_1
2051,44950.59,Salaried,Tier_1
2052,34797.22,Salaried,Tier_3
2053,32076.95,Self_Employed,Tier_1
2054,38177.64,Salaried,Tier_2
2055,25887.16,Self_Employed,Tier_2
2056,35084.45,Salaried,Tier_1
2057,37142.67,Salaried,Tier_3
2058,36995.11,Gig,Tier_1
2059,32100.49,Gig,Tier_1
2060,39742.31,Self_Employed,Tier_1
2061,36807.18,Gig,Tier_2
2062,39175.77,Salaried,Tier_2
2063,42342.79,Salaried,Tier_1
2064,39380.67,Salaried,Tier_3
2065,32122.9,Gig,Tier_3
2066,25337.93,Gig,Tier_3
2067,16050.65,Self_Employed,Tier_2
2068,28925.77,Gig,Tier_2
2069,50804.73,Self_Employed,Tier_3
2070,37409.72,Gig,Tier_2
2071,45792.38,Salaried,Tier_2
2072,47416.78,Salaried,Tier_1
2073,40531.95,Salaried,Tier_2
2074,31578.53,Gig,Tier_2
2075,36294.09,Salaried,Tier_1
2076,27471.42,Gig,Tier_2
2077,43694.63,Salaried,Tier_3
2078,47223.31,Salaried,Tier_1
2079,36744.98,Self_Employed,Tier_3
2080,37298.86,Salaried,Tier_3
2081,40003.17,Salaried,Tier_1
2082,34809.65,Gig,Tier_1
2083,18449.16,Gig,Tier_2
2084,15000.0,Gig,Tier_2
2085,36696.78,Salaried,Tier_2
2086,20234.3,Gig,Tier_1
2087,36951.16,Salaried,Tier_1
2088,36669.98,Self_Employed,Tier_1
2089,37280.51,Salaried,Tier_3
2090,51072.21,Self_Employed,Tier_2
2091,40940.7,Self_Employed,Tier_3
2092,40704.27,Self_Employed,Tier_1
2093,43733.24,Salaried,Tier_2
2094,33167.0,Salaried,Tier_3
2095,38312.89,Gig,Tier_3
2096,39545.41,Salaried,Tier_3
2097,35363.84,Gig,Tier_1
2098,33568.86,Salaried,Tier_2
2099,30677.45,Salaried,Tier_3
2100,44907.34,Salaried,Tier_2
2101,41387.69,Self_Employed,Tier_1
2102,29881.54,Self_Employed,Tier_1
2103,23042.7,Gig,Tier_2
2104,46752.61,Salaried,Tier_2
2105,32863.53,Salaried,Tier_1
2106,52784.06,Self_Employed,Tier_1
2107,29894.41,Self_Employed,Tier_1
2108,43745.53,Self_Employed,Tier_1
2109,38028.29,Salaried,Tier_2
2110,43619.12,Salaried,Tier_2
2111,36735.32,Salaried,Tier_2
2112,39023.24,Salaried,Tier_3
2113,40245.52,Salaried,Tier_1
2114,33986.88,Salaried,Tier_2
2115,44444.95,Salaried,Tier_1
2116,36920.72,Salaried,Tier_1
2117,38628.4,Salaried,Tier_1
2118,34033.9,Salaried,Tier_3
2119,24626.0,Salaried,Tier_3
2120,38853.83,Salaried,Tier_2
2121,49300.92,Gig,Tier_3
2122,45061.44,Self_Employed,Tier_2
2123,37826.66,Self_Employed,Tier_1
2124,35633.98,Self_Employed,Tier_2
2125,40134.8,Salaried,Tier_2
2126,43282.71,Salaried,Tier_3
2127,32915.12,Salaried,Tier_2
2128,46685.93,Salaried,Tier_1
2129,44292.29,Salaried,Tier_2
2130,35745.49,Gig,Tier_1
2131,42630.85,Salaried,Tier_1
2132,30156.93,Gig,Tier_3
2133,44037.17,Salaried,Tier_2
2134,43326.33,Self_Employed,Tier_1
2135,34813.63,Self_Employed,Tier_1
2136,32837.58,Self_Employed,Tier_2
2137,38916.71,Self_Employed,Tier_3
2138,49294.12,Salaried,Tier_1
2139,26848.04,Self_Employed,Tier_1
2140,31194.85,Salaried,Tier_3
2141,40988.57,Salaried,Tier_2
2142,38457.99,Self_Employed,Tier_3
2143,41040.05,Salaried,Tier_1
2144,41463.72,Salaried,Tier_1
2145,38660.79,Salaried,Tier_1
2146,51408.77,Self_Employed,Tier_1
2147,30394.58,Salaried,Tier_3
2148,35029.02,Salaried,Tier_2
2149,29173.96,Gig,Tier_2
2150,30140.87,Salaried,Tier_1
2151,36417.31,Self_Employed,Tier_2
2152,43291.76,Gig,Tier_2
2153,40125.32,Salaried,Tier_1
2154,41384.21,Salaried,Tier_1
2155,19918.68,Gig,Tier_2
2156,36301.83,Salaried,Tier_1
2157,34623.23,Self_Employed,Tier_1
2158,38093.71,Salaried,Tier_1
2159,49534.79,Self_Employed,Tier_3
2160,43346.15,Salaried,Tier_1
2161,33331.25,Salaried,Tier_2
2162,41479.03,Salaried,Tier_3
2163,42989.33,Salaried,Tier_2
2164,39121.19,Gig,Tier_1
2165,49483.24,Salaried,Tier_3
2166,28864.15,Self_Employed,Tier_1
2167,35134.85,Salaried,Tier_3
2168,26681.8,Self_Employed,Tier_1
2169,35893.82,Self_Employed,Tier_2
2170,42197.23,Self_Employed,Tier_2
2171,46886.01,Self_Employed,Tier_2
2172,39544.29,Salaried,Tier_1
2173,35121.37,Self_Employed,Tier_3
2174,40910.55,Salaried,Tier_1
2175,34989.14,Salaried,Tier_1
2176,52537.23,Salaried,Tier_3
2177,17138.71,Gig,Tier_1
2178,41108.44,Salaried,Tier_1
2179,46188.85,Gig,Tier_3
2180,40040.8,Salaried,Tier_1
2181,38859.77,Salaried,Tier_1
2182,37855.33,Salaried,Tier_1
2183,38917.65,Salaried,Tier_2
2184,50355.64,Self_Employed,Tier_1
2185,26728.83,Salaried,Tier_2
2186,49200.6,Salaried,Tier_1
2187,31456.26,Salaried,Tier_2
2188,38400.09,Salaried,Tier_3
2189,26566.04,Gig,Tier_3
2190,43296.98,Self_Employed,Tier_1
2191,23616.88,Self_Employed,Tier_3
2192,42773.04,Salaried,Tier_3
2193,52145.86,Salaried,Tier_1
2194,25731.43,Self_Employed,Tier_2
2195,41138.24,Salaried,Tier_2
2196,36028.11,Salaried,Tier_1
2197,42555.32,Salaried,Tier_2
2198,40114.89,Salaried,Tier_1
2199,36151.08,Salaried,Tier_2
2200,42390.85,Self_Employed,Tier_1
2201,50826.09,Salaried,Tier_2
2202,38854.58,Salaried,Tier_1
2203,44477.82,Self_Employed,Tier_3
2204,32240.36,Salaried,Tier_3
2205,34261.38,Salaried,Tier_3
2206,33779.25,Gig,Tier_1
2207,51357.04,Self_Employed,Tier_1
2208,42133.68,Salaried,Tier_1
2209,27495.54,Gig,Tier_3
2210,29994.33,Gig,Tier_1
2211,26746.33,Self_Employed,Tier_1
2212,43440.64,Self_Employed,Tier_2
2213,45941.0,Self_Employed,Tier_1
2214,37287.46,Salaried,Tier_3
2215,33769.62,Self_Employed,Tier_3
2216,41595.27,Salaried,Tier_2
2217,37379.68,Salaried,Tier_1
2218,37404.81,Self_Employed,Tier_1
2219,46797.77,Gig,Tier_2
2220,38517.85,Salaried,Tier_2
2221,37849.96,Salaried,Tier_3
2222,24819.67,Gig,Tier_1
2223,44465.15,Salaried,Tier_2
2224,38912.65,Salaried,Tier_1
2225,36103.76,Salaried,Tier_1
2226,49891.74,Self_Employed,Tier_1
2227,48517.62,Salaried,Tier_3
2228,36397.46,Salaried,Tier_2
2229,28800.76,Salaried,Tier_1
2230,46045.08,Salaried,Tier_1
2231,31838.33,Self_Employed,Tier_3
2232,36325.0,Gig,Tier_2
2233,28179.38,Salaried,Tier_2
2234,46033.38,Self_Employed,Tier_3
2235,32732.97,Salaried,Tier_1
2236,35846.11,Gig,Tier_3
2237,38128.46,Self_Employed,Tier_3
2238,34276.36,Salaried,Tier_1
2239,34336.67,Self_Employed,Tier_1
2240,44117.91,Salaried,Tier_3
2241,40635.37,Salaried,Tier_2
2242,43506.48,Salaried,Tier_2
2243,51858.64,Salaried,Tier_1
2244,30614.55,Salaried,Tier_2
2245,49703.28,Salaried,Tier_3
2246,30834.85,Gig,Tier_2
2247,34607.3,Salaried,Tier_1
2248,32018.12,Salaried,Tier_1
2249,38865.28,Salaried,Tier_1
2250,46294.85,Self_Employed,Tier_1
2251,39234.71,Salaried,Tier_1
2252,42089.24,Gig,Tier_3
2253,31292.95,Salaried,Tier_2
2254,37891.2,Self_Employed,Tier_2
2255,32485.64,Salaried,Tier_2
2256,42181.79,Salaried,Tier_2
2257,45981.99,Self_Employed,Tier_1
2258,34213.14,Self_Employed,Tier_1
2259,15000.0,Self_Employed,Tier_1
2260,31591.59,Gig,Tier_1
2261,33493.91,Gig,Tier_1
2262,42425.77,Salaried,Tier_1
2263,49122.04,Self_Employed,Tier_3
2264,28360.52,Self_Employed,Tier_2
2265,44121.94,Self_Employed,Tier_1
2266,47155.05,Salaried,Tier_2
2267,29328.47,Salaried,Tier_3
2268,41917.91,Salaried,Tier_2
2269,25966.56,Gig,Tier_1
2270,29347.82,Gig,Tier_1
2271,41129.09,Self_Employed,Tier_3
2272,37076.63,Salaried,Tier_1
2273,31918.63,Self_Employed,Tier_3
2274,40204.91,Salaried,Tier_1
2275,33476.52,Salaried,Tier_1
2276,21313.4,Gig,Tier_3
2277,44076.24,Salaried,Tier_2
2278,27660.85,Self_Employed,Tier_1
2279,43996.81,Self_Employed,Tier_1
2280,42163.32,Self_Employed,Tier_1
2281,22467.74,Self_Employed,Tier_2
2282,35934.61,Salaried,Tier_2
2283,47164.66,Salaried,Tier_2
2284,29169.51,Self_Employed,Tier_3
2285,37213.57,Salaried,Tier_1
2286,42772.37,Salaried,Tier_1
2287,44700.34,Salaried,Tier_3
2288,38490.77,Salaried,Tier_1
2289,36414.94,Salaried,Tier_3
2290,48534.22,Salaried,Tier_1
2291,53650.1,Self_Employed,Tier_2
2292,46809.72,Self_Employed,Tier_2
2293,38767.86,Self_Employed,Tier_1
2294,30725.61,Self_Employed,Tier_3
2295,35017.33,Salaried,Tier_3
2296,43135.08,Salaried,Tier_1
2297,41765.58,Self_Employed,Tier_3
2298,50614.39,Self_Employed,Tier_2
2299,35203.6,Gig,Tier_1
2300,30981.52,Salaried,Tier_1
2301,38415.58,Gig,Tier_1
2302,22015.51,Gig,Tier_2
2303,37696.17,Salaried,Tier_2
2304,40251.8,Self_Employed,Tier_3
2305,51974.0,Salaried,Tier_1
2306,58659.51,Salaried,Tier_1
2307,43640.34,Salaried,Tier_2
2308,38900.82,Salaried,Tier_3
2309,43207.03,Salaried,Tier_1
2310,37101.24,Gig,Tier_2
2311,35113.99,Self_Employed,Tier_3
2312,50771.27,Salaried,Tier_3
2313,40070.64,Self_Employed,Tier_2
2314,33981.94,Gig,Tier_2
2315,43995.55,Salaried,Tier_2
2316,41794.28,Self_Employed,Tier_1
2317,45033.64,Salaried,Tier_3
2318,36296.48,Salaried,Tier_3
2319,36650.19,Salaried,Tier_3
2320,21198.77,Gig,Tier_1
2321,41955.51,Self_Employed,Tier_2
2322,44673.62,Salaried,Tier_3
2323,42746.64,Salaried,Tier_1
2324,50046.95,Salaried,Tier_2
2325,39966.42,Salaried,Tier_2
2326,44012.45,Salaried,Tier_1
2327,28174.69,Self_Employed,Tier_1
2328,37677.4,Salaried,Tier_2
2329,44259.84,Self_Employed,Tier_1
2330,45094.61,Salaried,Tier_1
2331,38236.2,Salaried,Tier_1
2332,37355.61,Self_Employed,Tier_1
2333,30892.76,Salaried,Tier_1
2334,34786.74,Self_Employed,Tier_3
2335,45342.3,Salaried,Tier_1
2336,43176.85,Self_Employed,Tier_2
2337,42505.99,Self_Employed,Tier_1
2338,38447.96,Self_Employed,Tier_2
2339,40042.38,Salaried,Tier_1
2340,32057.11,Self_Employed,Tier_1
2341,35590.63,Gig,Tier_1
2342,41788.76,Self_Employed,Tier_2
2343,42952.11,Salaried,Tier_1
2344,33265.69,Self_Employed,Tier_1
2345,27079.94,Salaried,Tier_3
2346,47874.37,Self_Employed,Tier_3
2347,37126.98,Salaried,Tier_1
2348,34823.35,Salaried,Tier_3
2349,44160.87,Salaried,Tier_1
2350,34471.89,Self_Employed,Tier_3
2351,46359.62,Salaried,Tier_1
2352,34936.05,Gig,Tier_3
2353,35468.55,Gig,Tier_3
2354,31804.27,Salaried,Tier_2
2355,47271.66,Salaried,Tier_2
2356,41567.5,Salaried,Tier_1
2357,34676.51,Self_Employed,Tier_1
2358,39290.5,Self_Employed,Tier_1
2359,29342.59,Salaried,Tier_2
2360,42451.92,Salaried,Tier_2
2361,33823.77,Salaried,Tier_2
2362,25825.97,Self_Employed,Tier_1
2363,30865.84,Salaried,Tier_1
2364,48014.2,Self_Employed,Tier_2
2365,36224.42,Salaried,Tier_2
2366,49202.37,Salaried,Tier_1
2367,36785.19,Salaried,Tier_3
2368,22633.78,Self_Employed,Tier_3
2369,33300.85,Salaried,Tier_3
2370,49122.3,Self_Employed,Tier_1
2371,39064.61,Salaried,Tier_3
2372,36710.28,Salaried,Tier_1
2373,31280.15,Gig,Tier_2
2374,43010.7,Salaried,Tier_2
2375,46704.39,Salaried,Tier_3
2376,48691.0,Salaried,Tier_1
2377,34762.08,Self_Employed,Tier_1
2378,32043.71,Salaried,Tier_1
2379,37519.21,Salaried,Tier_1
2380,40342.52,Self_Employed,Tier_1
2381,22289.93,Gig,Tier_2
2382,22342.79,Gig,Tier_2
2383,32750.3,Gig,Tier_3
2384,29610.78,Gig,Tier_1
2385,38295.17,Self_Employed,Tier_1
2386,35449.03,Salaried,Tier_3
2387,35926.39,Self_Employed,Tier_1
2388,34454.6,Salaried,Tier_3
2389,46011.79,Self_Employed,Tier_2
2390,46211.5,Salaried,Tier_1
2391,28922.87,Salaried,Tier_3
2392,22563.91,Gig,Tier_1
2393,24531.24,Self_Employed,Tier_1
2394,36099.86,Salaried,Tier_2
2395,29332.5,Gig,Tier_3
2396,31302.13,Salaried,Tier_2
2397,29703.26,Self_Employed,Tier_1
2398,21968.34,Gig,Tier_3
2399,41243.6,Salaried,Tier_3
2400,30554.75,Gig,Tier_1
2401,31504.36,Self_Employed,Tier_3
2402,41060.93,Salaried,Tier_1
2403,25626.56,Gig,Tier_2
2404,35555.1,Self_Employed,Tier_3
2405,50040.71,Salaried,Tier_2
2406,48042.77,Salaried,Tier_3
2407,19603.35,Gig,Tier_3
2408,44978.39,Salaried,Tier_3
2409,44868.38,Salaried,Tier_1
2410,27665.63,Self_Employed,Tier_2
2411,44912.67,Salaried,Tier_2
2412,49227.59,Salaried,Tier_1
2413,27897.1,Self_Employed,Tier_1
2414,29742.47,Self_Employed,Tier_2
2415,47158.95,Self_Employed,Tier_2
2416,40443.46,Self_Employed,Tier_1
2417,34411.81,Gig,Tier_2
2418,42043.54,Salaried,Tier_1
2419,42344.18,Salaried,Tier_3
2420,32041.17,Salaried,Tier_1
2421,46283.91,Salaried,Tier_2
2422,39356.72,Gig,Tier_3
2423,38623.66,Salaried,Tier_3
2424,29652.18,Gig,Tier_3
2425,30813.35,Salaried,Tier_1
2426,43085.53,Salaried,Tier_1
2427,43432.34,Salaried,Tier_1
2428,37440.28,Self_Employed,Tier_1
2429,46746.12,Salaried,Tier_2
2430,34993.3,Self_Employed,Tier_2
2431,43081.45,Self_Employed,Tier_3
2432,28823.02,Self_Employed,Tier_2
2433,39858.69,Salaried,Tier_3
2434,38953.87,Salaried,Tier_3
2435,40027.77,Self_Employed,Tier_1
2436,34674.26,Self_Employed,Tier_2
2437,36816.75,Self_Employed,Tier_2
2438,44956.28,Salaried,Tier_1
2439,37379.41,Salaried,Tier_1
2440,17147.38,Gig,Tier_2
2441,50497.5,Salaried,Tier_2
2442,48288.72,Salaried,Tier_2
2443,32246.42,Salaried,Tier_3
2444,44138.25,Salaried,Tier_2
2445,36982.15,Salaried,Tier_3
2446,32107.9,Gig,Tier_2
2447,41765.34,Salaried,Tier_2
2448,38593.55,Salaried,Tier_1
2449,30946.11,Self_Employed,Tier_2
2450,35856.75,Salaried,Tier_2
2451,34502.85,Salaried,Tier_2
2452,23345.42,Gig,Tier_3
2453,37395.4,Self_Employed,Tier_1
2454,35705.44,Salaried,Tier_2
2455,44092.31,Salaried,Tier_2
2456,48923.48,Salaried,Tier_3
2457,32779.52,Self_Employed,Tier_3
2458,41436.43,Salaried,Tier_1
2459,42497.17,Self_Employed,Tier_3
2460,42248.02,Self_Employed,Tier_2
2461,40455.73,Salaried,Tier_3
2462,44456.09,Salaried,Tier_2
2463,42893.49,Salaried,Tier_1
2464,26861.04,Self_Employed,Tier_2
2465,45822.4,Self_Employed,Tier_1
2466,45323.75,Salaried,Tier_1
2467,31130.43,Self_Employed,Tier_1
2468,40227.63,Salaried,Tier_3
2469,44149.96,Self_Employed,Tier_1
2470,28325.49,Gig,Tier_1
2471,47656.8,Self_Employed,Tier_2
2472,54183.23,Salaried,Tier_1
2473,30926.13,Self_Employed,Tier_1
2474,25570.6,Self_Employed,Tier_2
2475,40734.37,Self_Employed,Tier_3
2476,44329.38,Salaried,Tier_1
2477,35922.2,Self_Employed,Tier_1
2478,41626.09,Gig,Tier_2
2479,19291.15,Gig,Tier_1
2480,35543.35,Gig,Tier_1
2481,36364.84,Salaried,Tier_1
2482,53474.4,Self_Employed,Tier_2
2483,55932.64,Self_Employed,Tier_2
2484,31100.09,Self_Employed,Tier_1
2485,36702.66,Salaried,Tier_2
2486,36876.7,Gig,Tier_1
2487,37677.22,Salaried,Tier_1
2488,39727.53,Salaried,Tier_1
2489,40152.33,Salaried,Tier_2
2490,28481.96,Salaried,Tier_1
2491,37875.46,Self_Employed,Tier_1
2492,31792.45,Self_Employed,Tier_2
2493,33561.89,Self_Employed,Tier_2
2494,48661.79,Salaried,Tier_2
2495,26691.44,Self_Employed,Tier_3
2496,44879.23,Salaried,Tier_2
2497,27768.3,Gig,Tier_3
2498,38321.44,Salaried,Tier_2
2499,44742.23,Salaried,Tier_2
2500,32720.41,Gig,Tier_1
2501,43423.68,Salaried,Tier_2
2502,46713.66,Self_Employed,Tier_2
2503,38012.15,Salaried,Tier_1
2504,32489.87,Self_Employed,Tier_2
2505,21318.8,Gig,Tier_1
2506,35047.54,Salaried,Tier_2
2507,57694.57,Salaried,Tier_3
2508,49202.12,Self_Employed,Tier_3
2509,31893.55,Salaried,Tier_1
2510,26097.88,Self_Employed,Tier_2
2511,42891.2,Salaried,Tier_1
2512,43283.59,Salaried,Tier_3
2513,43293.3,Salaried,Tier_2
2514,38470.27,Salaried,Tier_1
2515,36870.91,Self_Employed,Tier_1
2516,40950.92,Self_Employed,Tier_2
2517,40515.36,Salaried,Tier_1
2518,26684.2,Salaried,Tier_1
2519,35931.8,Self_Employed,Tier_3
2520,30337.34,Self_Employed,Tier_2
2521,41051.27,Salaried,Tier_2
2522,53882.07,Gig,Tier_2
2523,42204.89,Salaried,Tier_3
2524,38118.82,Salaried,Tier_2
2525,37374.41,Gig,Tier_1
2526,42344.19,Self_Employed,Tier_1
2527,41780.85,Self_Employed,Tier_1
2528,43461.66,Self_Employed,Tier_3
2529,46452.35,Gig,Tier_1
2530,20952.89,Gig,Tier_1
2531,42841.79,Salaried,Tier_3
2532,29662.57,Self_Employed,Tier_3
2533,42999.61,Self_Employed,Tier_1
2534,29731.82,Self_Employed,Tier_3
2535,34243.7,Self_Employed,Tier_2
2536,38229.46,Salaried,Tier_1
2537,45854.9,Salaried,Tier_2
2538,45510.73,Salaried,Tier_2
2539,20034.26,Gig,Tier_1
2540,40329.6,Salaried,Tier_1
2541,31613.78,Self_Employed,Tier_3
2542,19931.96,Gig,Tier_2
2543,38697.9,Salaried,Tier_2
2544,35223.65,Self_Employed,Tier_1
2545,49413.73,Gig,Tier_2
2546,41896.64,Self_Employed,Tier_3
2547,31734.29,Salaried,Tier_3
2548,25481.81,Gig,Tier_3
2549,47192.45,Self_Employed,Tier_1
2550,56795.98,Self_Employed,Tier_2
2551,23726.15,Self_Employed,Tier_2
2552,28720.45,Salaried,Tier_3
2553,54838.69,Self_Employed,Tier_2
2554,42337.69,Salaried,Tier_2
2555,34790.24,Salaried,Tier_2
2556,42811.66,Self_Employed,Tier_1
2557,15000.0,Self_Employed,Tier_1
2558,30027.0,Gig,Tier_1
2559,41966.93,Salaried,Tier_1
2560,45545.62,Salaried,Tier_2
2561,33916.62,Salaried,Tier_1
2562,40514.12,Salaried,Tier_1
2563,29671.18,Self_Employed,Tier_2
2564,41532.3,Salaried,Tier_1
2565,34627.92,Salaried,Tier_1
2566,34327.09,Self_Employed,Tier_1
2567,34025.11,Salaried,Tier_1
2568,43860.23,Self_Employed,Tier_1
2569,45150.71,Salaried,Tier_1
2570,38592.28,Salaried,Tier_2
2571,40229.43,Salaried,Tier_1
2572,31308.45,Salaried,Tier_1
2573,35302.91,Self_Employed,Tier_2
2574,29598.36,Gig,Tier_2
2575,61587.14,Self_Employed,Tier_1
2576,21104.26,Gig,Tier_2
2577,51177.6,Self_Employed,Tier_2
2578,37974.87,Gig,Tier_3
2579,41683.82,Salaried,Tier_1
2580,44068.96,Gig,Tier_3
2581,42232.63,Salaried,Tier_2
2582,41502.43,Self_Employed,Tier_2
2583,39681.28,Salaried,Tier_1
2584,47341.41,Salaried,Tier_3
2585,47868.22,Self_Employed,Tier_3
2586,36245.94,Salaried,Tier_2
2587,26126.78,Self_Employed,Tier_3
2588,28376.15,Gig,Tier_2
2589,35199.77,Salaried,Tier_2
2590,39618.85,Salaried,Tier_2
2591,47424.63,Salaried,Tier_3
2592,33884.29,Self_Employed,Tier_1
2593,39743.06,Salaried,Tier_3
2594,38522.2,Self_Employed,Tier_1
2595,45635.88,Self_Employed,Tier_3
2596,17778.0,Self_Employed,Tier_2
2597,36359.8,Salaried,Tier_2
2598,39901.55,Self_Employed,Tier_3
2599,47200.47,Salaried,Tier_1
2600,26064.78,Gig,Tier_2
2601,21111.03,Self_Employed,Tier_2
2602,43577.4,Self_Employed,Tier_2
2603,36187.83,Salaried,Tier_2
2604,32862.0,Salaried,Tier_3
2605,32380.89,Self_Employed,Tier_2
2606,36339.27,Self_Employed,Tier_2
2607,32557.3,Self_Employed,Tier_3
2608,26766.6,Salaried,Tier_3
2609,45382.4,Salaried,Tier_1
2610,40199.0,Gig,Tier_3
2611,43909.13,Salaried,Tier_2
2612,27760.83,Self_Employed,Tier_1
2613,28388.07,Gig,Tier_3
2614,29947.83,Gig,Tier_2
2615,43592.77,Salaried,Tier_1
2616,44010.04,Salaried,Tier_2
2617,35594.96,Salaried,Tier_2
2618,40491.97,Salaried,Tier_2
2619,42743.68,Salaried,Tier_2
2620,41646.58,Gig,Tier_1
2621,35636.05,Gig,Tier_2
2622,36312.45,Gig,Tier_1
2623,40502.96,Salaried,Tier_1
2624,41283.67,Gig,Tier_2
2625,42458.58,Salaried,Tier_1
2626,34833.47,Salaried,Tier_2
2627,48420.22,Salaried,Tier_2
2628,35583.23,Gig,Tier_1
2629,26455.65,Gig,Tier_3
2630,37123.04,Salaried,Tier_2
2631,41779.45,Salaried,Tier_1
2632,42779.11,Salaried,Tier_1
2633,39775.63,Self_Employed,Tier_2
2634,41867.85,Salaried,Tier_1
2635,50199.74,Salaried,Tier_3
2636,38572.35,Gig,Tier_1
2637,31525.08,Gig,Tier_2
2638,45647.86,Salaried,Tier_1
2639,33804.86,Salaried,Tier_2
2640,42387.56,Salaried,Tier_2
2641,44474.45,Gig,Tier_1
2642,36037.59,Self_Employed,Tier_2
2643,34914.2,Salaried,Tier_3
2644,32131.2,Self_Employed,Tier_2
2645,33462.2,Salaried,Tier_2
2646,30937.14,Self_Employed,Tier_2
2647,37776.95,Salaried,Tier_1
2648,25349.9,Self_Employed,Tier_2
2649,30124.95,Gig,Tier_1
2650,46120.49,Self_Employed,Tier_2
2651,29830.19,Self_Employed,Tier_1
2652,42154.27,Gig,Tier_2
2653,42597.13,Self_Employed,Tier_1
2654,46183.48,Salaried,Tier_2
2655,36052.99,Salaried,Tier_2
2656,36836.2,Gig,Tier_3
2657,28172.59,Self_Employed,Tier_2
2658,45341.49,Salaried,Tier_3
2659,41031.04,Salaried,Tier_2
2660,42979.26,Self_Employed,Tier_3
2661,32946.43,Salaried,Tier_2
2662,29944.37,Self_Employed,Tier_1
2663,43583.37,Salaried,Tier_1
2664,29464.87,Self_Employed,Tier_2
2665,42168.86,Self_Employed,Tier_2
2666,25695.76,Self_Employed,Tier_2
2667,36785.39,Gig,Tier_3
2668,32604.86,Salaried,Tier_1
2669,34418.4,Gig,Tier_2
2670,43630.68,Self_Employed,Tier_2
2671,35819.37,Salaried,Tier_2
2672,43492.16,Salaried,Tier_1
2673,32083.54,Gig,Tier_3
2674,33150.42,Self_Employed,Tier_1
2675,33948.67,Salaried,Tier_2
2676,15000.0,Gig,Tier_1
2677,42097.9,Salaried,Tier_1
2678,17481.58,Gig,Tier_1
2679,40572.07,Salaried,Tier_1
2680,35628.97,Self_Employed,Tier_1
2681,44074.86,Salaried,Tier_3
2682,38187.73,Salaried,Tier_2
2683,38023.31,Salaried,Tier_3
2684,35854.97,Gig,Tier_1
2685,42010.35,Salaried,Tier_1
2686,32529.25,Gig,Tier_1
2687,42815.61,Salaried,Tier_3
2688,24179.85,Self_Employed,Tier_1
2689,44540.73,Salaried,Tier_2
2690,43674.81,Salaried,Tier_2
2691,33899.9,Salaried,Tier_2
2692,35803.28,Self_Employed,Tier_1
2693,39764.16,Salaried,Tier_1
2694,39193.02,Salaried,Tier_2
2695,41004.74,Self_Employed,Tier_2
2696,48588.2,Salaried,Tier_2
2697,46490.6,Salaried,Tier_1
2698,19502.25,Gig,Tier_1
2699,34976.56,Gig,Tier_2
2700,49960.4,Self_Employed,Tier_3
2701,41481.28,Self_Employed,Tier_1
2702,38727.84,Gig,Tier_2
2703,46098.16,Gig,Tier_2
2704,38189.68,Gig,Tier_3
2705,41495.85,Salaried,Tier_1
2706,46270.53,Salaried,Tier_2
2707,40869.33,Salaried,Tier_3
2708,38215.13,Self_Employed,Tier_2
2709,34837.27,Self_Employed,Tier_1
2710,49380.48,Salaried,Tier_2
2711,35089.43,Salaried,Tier_2
2712,51791.31,Self_Employed,Tier_3
2713,42999.18,Salaried,Tier_1
2714,31604.16,Salaried,Tier_2
2715,42205.9,Salaried,Tier_1
2716,27399.84,Salaried,Tier_1
2717,43753.05,Salaried,Tier_3
2718,45967.08,Self_Employed,Tier_3
2719,25261.15,Gig,Tier_2
2720,39111.93,Self_Employed,Tier_1
2721,45633.26,Gig,Tier_1
2722,33448.28,Self_Employed,Tier_3
2723,28469.83,Self_Employed,Tier_3
2724,41853.31,Gig,Tier_2
2725,51775.52,Salaried,Tier_2
2726,30029.57,Gig,Tier_2
2727,38091.7,Gig,Tier_1
2728,48048.86,Salaried,Tier_3
2729,31317.64,Self_Employed,Tier_1
2730,37088.16,Salaried,Tier_1
2731,49077.87,Self_Employed,Tier_1
2732,50110.09,Salaried,Tier_1
2733,34503.05,Gig,Tier_1
2734,34721.11,Salaried,Tier_2
2735,45896.49,Gig,Tier_2
2736,36814.17,Salaried,Tier_2
2737,37989.17,Salaried,Tier_3
2738,42054.03,Salaried,Tier_2
2739,42433.28,Gig,Tier_2
2740,45123.86,Salaried,Tier_1
2741,41733.79,Self_Employed,Tier_1
2742,42779.73,Salaried,Tier_3
2743,40261.09,Salaried,Tier_2
2744,34465.12,Gig,Tier_2
2745,24822.64,Salaried,Tier_2
2746,27627.14,Gig,Tier_2
2747,40171.9,Self_Employed,Tier_3
2748,33093.92,Salaried,Tier_2
2749,33090.59,Gig,Tier_3
2750,36159.76,Self_Employed,Tier_2
